folio,folio_agencia,referencia,auth,reserva,vendedor,concepto,pago_directo,pago_proveedor,pago_file,fecha,fecha_registro,cuenta_proceso,usuario_proceso,fecha_proceso,hora_proceso,monto,moneda,tipo_cambio,monto_recibido,cliente,forma_pago,banco,tarjeta,observaciones,serie_factura,folio_factura,cancelado,fecha_cancelacion,usuario_cancela,motivo_cancelacion,enviado,tiene_anexo,monedero,monto_monedero,folio_monedero,paypal,conekta,webpay,pol_vigencia,link_pago,pol_intento,pol_pagado,pol_fecha_pago,pol_codigo_auth,pol_tarjeta,pol_detalle_pago,pol_notas,pol_correo_enviado,token_pago
1598816,1588,"VENTA DIRECTA",,489,MariellaP,"Pago estadia Portofino",0,0,0,2025-08-22,2025-08-22,NAXU4RWI,SalvadorR,2025-08-22,12:52,25348.60,USD,1.00,25348.60,391753,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1598823,1589,"VENTA DIRECTA",,489,MariellaP,"Pago estadia Madrid",0,0,0,2025-08-22,2025-08-22,NAXU4RWI,SalvadorR,2025-08-22,12:53,3337.72,USD,1.00,3337.72,391753,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1598826,1590,"VENTA DIRECTA",,489,MariellaP,"Estadia Madrid",0,0,0,2025-08-22,2025-08-22,NAXU4RWI,SalvadorR,2025-08-22,12:53,3337.72,USD,1.00,3337.72,391753,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1598866,1591,"VENTA DIRECTA",,509,DianaM,"The Peninsula Chicago",0,0,0,2025-08-22,2025-08-22,NAXU4RWI,SalvadorR,2025-08-25,09:57,2389.02,USD,1.00,2389.02,396155,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1598877,1592,"VENTA DIRECTA",,509,DianaM,"Otros cargos",0,0,0,2025-08-22,2025-08-22,NAXU4RWI,SalvadorR,2025-08-25,09:58,400.00,USD,1.00,400.00,396155,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1598884,1593,"VENTA DIRECTA",,509,DianaM,MEX-ORD-MEX,0,0,0,2025-08-22,2025-08-22,NAXU4RWI,SalvadorR,2025-08-25,10:24,50.56,USD,1.00,50.56,396155,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1598932,1594,"VENTA DIRECTA",,489,MariellaP,"Pago estadia Milan",0,0,0,2025-08-22,2025-08-22,NAXU4RWI,SalvadorR,2025-08-22,13:47,10460.45,USD,1.00,10460.45,391753,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1598933,1595,"VENTA DIRECTA",,489,MariellaP,"Pago estadia Madrid",0,0,0,2025-08-22,2025-08-22,NAXU4RWI,SalvadorR,2025-08-22,13:47,6712.26,USD,1.00,6712.26,391753,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1598937,1596,,,604,VivianaS,"PAGO TOTAL DE ESTANCIA ",0,0,0,2025-08-22,2025-08-22,,,0000-00-00,,1425.00,EUR,1.00,1425.00,431298,4E2,,,,,0,1,2025-09-03,SalvadorR,"Solicita cancelacion Jorge correo 3 sep",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1598938,1597,,,566,AndreaM,"Pago reservación hotel Four Seasons Seul.",0,0,0,2025-08-22,2025-08-22,,,0000-00-00,,23497.76,USD,18.59,1264.00,429025,HHW,,,"Favor de realizar el pago en dolares a la cuenta que se encuentra en proveedores.",,0,1,2025-09-05,SalvadorR,"Solicitan por correo cancelacion 5 sep",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1600483,1598,,,614,MariaJose,ALOJAMIENTO,0,0,0,2025-08-25,2025-08-25,,,0000-00-00,,9097.00,USD,1.00,9097.00,431673,HHW,,,,,0,1,2025-08-27,SalvadorR,"Solicita cancelacion usuario correo 27 ago",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1600484,1599,,,614,MariaJose,"PAQUETE SERVICIOS",0,0,0,2025-08-25,2025-08-25,,,0000-00-00,,12203.00,USD,1.00,12203.00,431673,HHW,,,,,0,1,2025-08-28,AriadnaR,"SE SUSTITUYE POR EL RECIBO No. 1646 - AR",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1600588,1600,,,383,DianaM,Vuelos,0,0,0,2025-08-25,2025-08-25,monedero,,0000-00-00,,1646.17,MXN,18.81,30964.45,374194,4ZP,,,,,0,0,0000-00-00,,,0,0,1,30964.45,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1600620,1601,"VENTA DIRECTA",,616,VivianaS,"PAGO TOTAL DE ESTANCIA ",0,0,0,2025-08-25,2025-08-25,732W41C5,SalvadorR,2025-09-05,11:34,476.00,CHF,1.00,476.00,431707,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1600622,1602,,,538,DianaM,"Pago de vuelos y fee de emisión",0,0,0,2025-08-25,2025-08-25,monedero,,0000-00-00,,1044.98,MXN,18.89,19741.76,374194,4ZP,,,,,0,0,0000-00-00,,,0,0,1,19741.76,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1600641,1603,"VENTA DIRECTA",,561,MinervaH,"PAGO BOLETOS BA",0,0,0,2025-08-25,2025-08-25,CIKQ2447,SalvadorR,2025-08-26,09:16,3101.40,MXN,1.00,3101.40,390491,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1600917,1604,"VENTA DIRECTA",,618,MinervaH,"PAGO TOTAL DE ESTANCIA",0,0,0,2025-08-25,2025-08-25,A7GG8C8Y,SalvadorR,2025-08-26,09:17,1920.00,EUR,1.00,1920.00,424183,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1600936,1605,,,489,MariellaP,"Pago para servicios en Italia",0,0,0,2025-08-25,2025-08-25,,,0000-00-00,,14366.86,MXN,18.67,268229.33,391753,HHW,,,,,0,1,2025-08-26,SalvadorR,"Deposito en cuenta de EUR",0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601014,1606,"VENTA DIRECTA",,309,DianaM,"Bless Hotel Madrid",0,0,0,2025-08-25,2025-08-25,NAXU4RWI,SalvadorR,2025-08-26,09:14,3427.19,USD,1.00,3427.19,371219,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601084,1607,"VENTA DIRECTA",,218,DianaM,"The Berkeley Alyssa Lopez",0,0,0,2025-08-25,2025-08-25,NAXU4RWI,SalvadorR,2025-08-26,09:06,7247.70,USD,1.00,7247.70,403790,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601098,1608,"VENTA DIRECTA",,540,DianaM,"The Berkeley Krystyna",0,0,0,2025-08-25,2025-08-25,NAXU4RWI,SalvadorR,2025-08-26,09:15,6764.50,USD,1.00,6764.50,371528,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601464,1609,"VENTA DIRECTA",,229,LucianaE,"PAGO DIRECTO MARQUES DE RISCAL",0,0,0,2025-08-25,2025-08-25,NAXU4RWI,SalvadorR,2025-08-26,09:12,3369.80,USD,1.00,3369.80,384722,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601465,1610,"VENTA DIRECTA",,229,LucianaE,"PAGO DIRECTO FS ",0,0,0,2025-08-25,2025-08-25,NAXU4RWI,SalvadorR,2025-08-26,09:13,1390.22,USD,1.00,1390.22,384722,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601466,1611,"VENTA DIRECTA",,229,LucianaE,"PAGO DIRECTO PALACIO SANTA CLARA",0,0,0,2025-08-25,2025-08-25,NAXU4RWI,SalvadorR,2025-08-26,09:13,1758.57,USD,1.00,1758.57,384722,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601467,1612,"VENTA DIRECTA",,619,MariellaP,"Pago estadia Londres",0,0,0,2025-08-25,2025-08-25,4985TX75,SalvadorR,2025-08-26,09:17,1072.00,GPB,1.00,1072.00,408663,4E2,,,,,0,1,2025-12-02,SalvadorR,"Duplicado con el folio 422",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601468,1613,"VENTA DIRECTA",,229,LucianaE,"PAGO DIRECTO MARIA CRISTINA",0,0,0,2025-08-25,2025-08-25,NAXU4RWI,SalvadorR,2025-08-26,09:14,4396.44,USD,1.00,4396.44,384722,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601497,1614,"COBRADO -WISE EUR",,489,MariellaP,"Pago servicios ",0,0,0,2025-08-26,2025-08-26,6L931A9I,SalvadorR,2025-08-26,09:53,14280.51,EUR,0.85,12157.00,391753,HHW,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601532,1615,"VENTA DIRECTA",,305,DianaM,"Patina Osaka",0,0,0,2025-08-26,2025-08-26,NAXU4RWI,SalvadorR,2025-08-26,10:15,1176.00,USD,1.00,1176.00,411026,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601561,1616,"COBRADO - CIBANCO MXN",,621,AndreaG,"Pago total ",0,0,0,2025-08-25,2025-08-26,X40DP1R7,SalvadorR,2025-08-26,16:48,69666.00,MXN,1.00,69666.00,405399,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601562,1617,"VENTA DIRECTA",,622,VivianaS,"Reservación de Hotel",0,0,0,2025-08-26,2025-08-26,A7GG8C8Y,SalvadorR,2025-08-26,11:29,3010.00,EUR,1.00,3010.00,431247,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601574,1618,"VENTA DIRECTA",,623,VivianaS,"Hospedaje de Lujo",0,0,0,2025-08-26,2025-08-26,A7GG8C8Y,SalvadorR,2025-08-26,11:29,595.50,EUR,1.00,595.50,431298,4E2,,,,,0,1,2025-10-07,SalvadorR,"Duplicado con el Folio 604",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601752,1619,"VENTA DIRECTA",,624,MariellaP,"Pago estadia Laos",0,0,0,2025-07-07,2025-08-26,NAXU4RWI,SalvadorR,2025-08-28,12:24,3000.00,USD,1.00,3000.00,414935,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601869,1620,"VENTA DIRECTA",,427,MinervaH,"PAGO TOTAL DE BOLETO DE AVION",0,0,0,2025-08-26,2025-08-26,NAXU4RWI,SalvadorR,2025-08-26,13:24,282.98,USD,1.00,282.98,384540,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601870,1621,"VENTA DIRECTA",,427,MinervaH,"PAGO TOTAL DE BOLETO DE AVION",0,0,0,2025-08-26,2025-08-26,NAXU4RWI,SalvadorR,2025-08-26,13:24,284.20,USD,1.00,284.20,384540,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601879,1622,"VENTA DIRECTA",,625,VivianaS,"Hospedaje de Lujo",0,0,0,2025-08-26,2025-08-26,Q65B46D5,SalvadorR,2025-08-27,08:41,379735.00,JPY,1.00,379735.00,431893,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601883,1623,"COBRADO -WISE EUR",,553,RafaellaP,"pago final",0,0,0,2025-08-26,2025-08-26,6L931A9I,SalvadorR,2025-08-26,16:50,29300.00,EUR,1.00,29300.00,427651,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601898,1624,"VENTA DIRECTA",,626,VivianaS,"Hospedaje de Lujo",0,0,0,2025-08-26,2025-08-26,Q65B46D5,SalvadorR,2025-08-27,08:42,234825.00,JPY,1.00,234825.00,431904,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601900,1625,"VENTA DIRECTA",,594,LuciaS,"Reservación de Hotel",0,0,0,2025-08-26,2025-08-26,4985TX75,SalvadorR,2025-08-27,08:44,4140.00,GPB,1.00,4140.00,430739,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601905,1626,"VENTA DIRECTA",,626,VivianaS,"Hospedaje de Lujo",0,0,0,2025-08-26,2025-08-26,Q65B46D5,SalvadorR,2025-08-27,08:42,114250.00,JPY,1.00,114250.00,431904,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601914,1627,,,594,LuciaS,"Tour Mini Cooper",0,0,0,2025-08-26,2025-08-26,,,0000-00-00,,378.63,MXN,25.16,9525.60,430739,EFE,,,,,0,1,2025-08-26,AriadnaR,"ERROR EN REGISTRO - AR",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601921,1628,"COBRADO - CHASE ",,153,MariaM,"Segundo Pago- Balance de factura ",0,0,0,2025-08-26,2025-08-26,80W66F5A,SalvadorR,2025-08-27,11:10,18357.50,USD,1.00,18357.50,393744,HHW,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601930,1629,"VENTA DIRECTA",,627,VivianaS,"Hospedaje de Lujo",0,0,0,2025-08-26,2025-08-26,4985TX75,SalvadorR,2025-08-27,08:45,1230.30,GPB,1.00,1230.30,431861,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601984,1630,,,594,LuciaS,"Reservación y pago de hotel",0,0,0,2025-08-26,2025-08-26,,,0000-00-00,,44244.90,GPB,1.00,44244.90,430739,EFE,,,,,0,1,2025-08-26,AriadnaR,"ERROR EN REGISTRO - AR",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1601994,1631,,,594,LuciaS,"RSV pago hotel ",0,0,0,2025-08-26,2025-08-26,,,0000-00-00,,1759.24,MXN,25.15,44244.90,430739,EFE,,,,,0,1,2025-08-26,AriadnaR,"ERROR EN REGISTRO - AR",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1602329,1632,"COBRADO - CIBANCO MXN",,594,LuciaS,"Deposiot cliente",0,0,0,2025-08-26,2025-08-26,X40DP1R7,AriadnaR,2025-10-03,17:04,4542.66,MXN,25.15,114248.00,430739,EFE,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1602370,1633,"VENTA DIRECTA",,600,MinervaH,"PAGO TOTAL DE BOLETO DE AVION",0,0,0,2025-08-26,2025-08-26,NAXU4RWI,SalvadorR,2025-08-28,09:30,200.60,USD,1.00,200.60,431956,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1602742,1634,,,632,JorgeP,"PAGO CLIENTE EFECTIVO ",0,0,0,2025-08-27,2025-08-27,,,0000-00-00,,1162.79,USD,0.86,1000.00,424381,EFE,,,"CLIENTE DA 1000USD EN CASH QUEDA PEN EL RESTO",,0,1,2025-09-12,SalvadorR,"Folio de prueba",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1602745,1635,,,632,JorgeP,"2DO PAGO VIAJE ",0,0,0,2025-08-27,2025-08-27,,,0000-00-00,,1162.79,USD,0.86,1000.00,424381,HHW,,,"2DO PAGO",,0,1,2025-09-12,SalvadorR,"Folio de prueba",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1602799,1636,"VENTA DIRECTA",,431,DianaM,"Revisado Bastia-Orly/Jeannette Kurc",0,0,0,2025-08-27,2025-08-27,NAXU4RWI,SalvadorR,2025-09-01,10:07,179.70,USD,1.00,179.70,378589,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1602803,1637,,,431,DianaM,"Fee de emisión revisado Jeannette QAJSXD",0,0,0,2025-08-27,2025-08-27,,,0000-00-00,,35.00,USD,1.00,35.00,378589,8W0,,,,,0,1,2025-09-30,SalvadorR,"ya cobrado en **",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1603001,1638,"COBRADO - STRIPE","Liora Vainer",585,IsraelB,"Cobro al cliente por gestión de cambio de vuelo con AM",0,0,0,2025-08-27,2025-08-27,80W66F5A,SalvadorR,2025-09-03,08:42,1992.90,USD,18.98,105.00,377394,8W0,,,"Se cobro a su tarjeta AMEX del cliente la cantidad de 105 USD ",,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1603036,1639,"VENTA DIRECTA",,635,VivianaS,"Hospedaje de Lujo",0,0,0,2025-08-27,2025-08-27,4985TX75,SalvadorR,2025-08-28,09:37,5000.00,GPB,1.00,5000.00,431344,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1603072,1640,"VENTA DIRECTA",,637,VivianaS,"Hospedaje de Lujo",0,0,0,2025-08-27,2025-08-27,A7GG8C8Y,SalvadorR,2025-08-27,14:24,1158.04,EUR,1.00,1158.04,431288,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1603210,1641,"VENTA DIRECTA",,638,VivianaS,"Hospedaje de Lujo",0,0,0,2025-08-27,2025-08-27,A7GG8C8Y,SalvadorR,2025-08-28,09:38,9570.00,EUR,1.00,9570.00,431346,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1603351,1642,"COBRADO - STRIPE",,600,MinervaH,"PAGO DE EMISION DE BOLETO",0,0,0,2025-08-28,2025-08-27,80W66F5A,SalvadorR,2025-08-28,18:08,35.00,USD,1.00,35.00,431956,8W0,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1603591,1643,"COBRADO - CHASE ",,617,LucianaE,"PAGO TRASLADOS",0,0,0,2025-08-27,2025-08-27,NAXU4RWI,SalvadorR,2025-08-28,10:09,1065.00,USD,1.00,1065.00,431753,HHW,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1603592,1644,"VENTA DIRECTA",,617,LucianaE,"PAGO DIRECTO CASA POLANCO",0,0,0,2025-08-26,2025-08-27,NAXU4RWI,SalvadorR,2025-08-28,11:16,2915.89,USD,1.00,2915.89,431753,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1603595,1645,"VENTA DIRECTA",,617,LucianaE,"PAGO DIRECTO ROSEWOOD",0,0,0,2025-08-27,2025-08-27,NAXU4RWI,SalvadorR,2025-08-28,11:16,2255.50,USD,1.00,2255.50,431753,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1603644,1646,"COBRADO - CHASE",,614,MariaJose,"PAQUETE DE SERVICIOS",0,0,0,2025-08-29,2025-08-27,80W66F5A,AriadnaR,2025-09-03,09:08,12500.00,USD,1.00,12500.00,431673,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1603726,1647,"COBRADO - STRIPE",,468,DianaM,"Fee de visado Gutmann",0,0,0,2025-09-02,2025-08-28,80W66F5A,SalvadorR,2025-09-03,08:45,72.80,USD,1.00,72.80,421602,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1603868,1648,"COBRADO - CIBANCO MXN",,172,LucianaE,"PAGO HYATT KANAZAWA + 70% SERVICIOS HONG KONG + 100% SERVICIOS SINGAPUR (ASIA EXOTICA)",0,0,0,2025-08-28,2025-08-28,X40DP1R7,SalvadorR,2025-08-29,17:15,2693.00,MXN,18.95,51032.35,395771,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1603907,1649,"VENTA DIRECTA",,489,MariellaP,"Pago estadia Dolomitas",0,0,0,2025-08-28,2025-08-28,NAXU4RWI,SalvadorR,2025-08-28,12:25,6167.13,USD,1.00,6167.13,391753,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1603977,1650,"VENTA DIRECTA",,215,MariaM,"Pago total de VUELOS ",0,0,0,2025-08-28,2025-08-28,A7GG8C8Y,SalvadorR,2025-09-01,10:09,640.04,EUR,1.00,640.04,403283,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1604011,1651,"VENTA DIRECTA",,640,MinervaH,"PAGO DE TRASLADO",0,0,0,2025-08-28,2025-08-28,A7GG8C8Y,SalvadorR,2025-09-01,10:11,200.00,EUR,1.00,200.00,424183,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1604057,1652,"COBRADO - CIBANCO MXN",,425,AriadnaR,"Segundo pago",0,0,0,2025-08-28,2025-08-28,X40DP1R7,AriadnaR,2025-08-28,13:35,13192.61,MXN,18.95,250000.00,419010,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1604154,1653,"COBRADO - STRIPE",,564,VeronicaN,"TKT 1",0,0,0,2025-09-02,2025-08-28,80W66F5A,SalvadorR,2025-09-03,08:46,5798.00,USD,1.00,5798.00,429106,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1604296,1654,"COBRADO - STRIPE",,564,VeronicaN,"TKT RENATTA",0,0,0,2025-09-02,2025-08-28,80W66F5A,SalvadorR,2025-09-03,08:46,5589.00,USD,1.00,5589.00,429106,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1604335,1655,"VENTA DIRECTA",,489,DianaM,"Traslados Rolzo",0,0,0,2025-08-28,2025-08-28,NAXU4RWI,SalvadorR,2025-09-01,10:10,492.58,USD,1.00,492.58,391753,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1604393,1656,"VENTA DIRECTA",,642,VivianaS,"Hospedaje de Lujo",0,0,0,2025-08-28,2025-08-28,A7GG8C8Y,SalvadorR,2025-09-01,10:12,7395.00,EUR,1.00,7395.00,431349,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1604428,1657,"VENTA DIRECTA",,643,VivianaS,"Hospedaje de Lujo",0,0,0,2025-08-28,2025-08-28,Q65B46D5,SalvadorR,2025-09-01,10:13,1320000.00,JPY,1.00,1320000.00,431893,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1604451,1658,"VENTA DIRECTA",,644,VivianaS,"Hospedaje de Lujo",0,0,0,2025-08-28,2025-08-28,NAXU4RWI,SalvadorR,2025-09-01,10:14,3017.44,USD,1.00,3017.44,431924,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1604473,1659,"VENTA DIRECTA",,645,VivianaS,"Hospedaje de Lujo",0,0,0,2025-08-28,2025-08-28,NAXU4RWI,SalvadorR,2025-09-01,10:14,2566.40,USD,1.00,2566.40,431924,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1604491,1660,"VENTA DIRECTA",,646,VivianaS,"Hospedaje de Lujo",0,0,0,2025-08-28,2025-08-28,NAXU4RWI,SalvadorR,2025-09-01,10:15,1515.02,USD,1.00,1515.02,431924,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1604514,1661,"VENTA DIRECTA",,647,VivianaS,"Hospedaje de Lujo",0,0,0,2025-08-28,2025-08-28,NAXU4RWI,SalvadorR,2025-09-01,10:16,1200.00,USD,1.00,1200.00,431924,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1604535,1662,"VENTA DIRECTA",,648,VivianaS,"Hospedaje de Lujo",0,0,0,2025-08-28,2025-08-28,Q65B46D5,SalvadorR,2025-09-01,10:19,519550.00,JPY,1.00,519550.00,432369,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1604573,1663,"VENTA DIRECTA",,648,VivianaS,"Hospedaje de Lujo",0,0,0,2025-08-28,2025-08-28,Q65B46D5,SalvadorR,2025-09-01,10:18,949950.00,JPY,1.00,949950.00,432369,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1604598,1664,"VENTA DIRECTA",,648,VivianaS,"Hospedaje de Lujo",0,0,0,2025-08-28,2025-08-28,Q65B46D5,SalvadorR,2025-09-01,10:17,761205.00,JPY,1.00,761205.00,432369,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1604603,1665,"VENTA DIRECTA",,648,VivianaS,"Hospedaje de Lujo",0,0,0,2025-08-28,2025-08-28,Q65B46D5,SalvadorR,2025-09-01,10:16,277264.00,JPY,1.00,277264.00,432369,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
